data_type,tree_type,model,tree_num,final_ll_vanila,optimal_ll_vanila,best_score_vanila,opt_rounds_vanila,opt_time_vanila,wallclock_time_vanila,final_ll_openacc,optimal_ll_openacc,best_score_openacc,opt_rounds_openacc,opt_time_openacc,wallclock_time_openacc,has_underflow_openacc,n_underflow_deriv_openacc,n_underflow_sites_openacc,has_nan_rates_openacc,_merge,ll_diff,ll_abs_diff,ll_match,rounds_diff
AA,unrooted,LG+I+G4,2,-51.1984,,-51.198,,,0.047,-51.3293,,-51.329,,,0.722,False,0,0,False,both,-0.130900000000004,0.130900000000004,False,
AA,unrooted,LG+I+G4,3,-42.4307,,-42.431,,,0.129,-42.5206,,-42.521,,,0.416,False,0,0,False,both,-0.08990000000000009,0.08990000000000009,False,
AA,unrooted,LG+I+G4,4,-52.6315,,-52.631,,,0.042,-52.6314,,-52.631,,,0.562,False,0,0,False,both,0.00010000000000331966,0.00010000000000331966,True,
AA,unrooted,LG+I+G4,5,-38.9141,,-38.914,,,0.041,-7097.8271,,-7097.827,,,0.231,True,30,32,False,both,-7058.9130000000005,7058.9130000000005,False,
AA,unrooted,LG+I+G4,6,-51.6059,,-51.606,,,0.045,-7097.8271,,-7097.827,,,0.275,True,50,32,False,both,-7046.221200000001,7046.221200000001,False,
AA,unrooted,LG+I+G4,7,-53.4563,,-53.456,,,0.049,-53.5514,,-53.551,,,0.64,False,0,0,False,both,-0.09510000000000218,0.09510000000000218,False,
AA,unrooted,LG+I+G4,8,-32.4813,,-32.481,,,0.032,-33.1194,,-33.119,,,0.327,False,0,0,False,both,-0.6381000000000014,0.6381000000000014,False,
AA,unrooted,LG+I+G4,9,-44.1309,,-44.131,,,0.052,-44.2153,,-44.215,,,0.767,False,0,0,False,both,-0.08440000000000225,0.08440000000000225,False,
AA,unrooted,LG+I+G4,10,-33.2067,,-33.207,,,0.038,-33.4315,,-33.432,,,0.312,False,0,0,False,both,-0.2248000000000019,0.2248000000000019,False,
AA,unrooted,LG+R4,1,-41.6627,-41.663,-41.663,3.0,0.014,0.022,-7097.8271,-7097.8271289338,-7097.8271289338,1.0,0.0647728443,0.1107599735,True,5,251,True,both,-7056.164400000001,7056.164400000001,False,-2.0
AA,unrooted,LG+R4,2,-47.7273,-47.727,-47.727,8.0,0.031,0.039,-7097.8271,-7097.8271289338,-7097.8271289338,1.0,0.0628027916,0.0806679726,True,5,251,True,both,-7050.099800000001,7050.099800000001,False,-7.0
AA,unrooted,LG+R4,3,-43.3237,-43.324,-43.324,5.0,0.019,0.028,-7097.8271,-7097.8271289338,-7097.8271289338,1.0,0.0712730885,0.2105150223,True,5,251,True,both,-7054.5034000000005,7054.5034000000005,False,-4.0
AA,unrooted,LG+R4,4,-46.4772,-46.477,-46.477,2.0,0.008,0.016,-7097.8271,-7097.8271289338,-7097.8271289338,1.0,0.0726289749,0.0990850925,True,5,251,True,both,-7051.3499,7051.3499,False,-1.0
AA,unrooted,LG+R4,5,-60.1078,-60.108,-60.108,7.0,0.025,0.033,-7097.8271,-7097.8271289338,-7097.8271289338,1.0,0.0635678768,0.0734891891,True,5,251,True,both,-7037.719300000001,7037.719300000001,False,-6.0
