data_type,tree_type,model,tree_num,build,is_verbose,log_likelihood,rates_info
DNA,rooted,GTR+I,tree_3,OPENACC,False,-28.6229,0         0              0.4005 |   1         1.668          0.5995
DNA,rooted,GTR+I,tree_3,VANILA,False,-28.6229,0         0              0.4005 |   1         1.668          0.5995
DNA,rooted,GTR+I,tree_4,OPENACC,False,-21.1973,
DNA,rooted,GTR+I,tree_4,VANILA,False,-21.1973,
DNA,rooted,GTR+I,tree_5,OPENACC,False,-17.0087,
DNA,rooted,GTR+I,tree_5,VANILA,False,-17.0088,
DNA,rooted,GTR+I,tree_6,OPENACC,False,-22.7736,
DNA,rooted,GTR+I,tree_6,VANILA,False,-22.7707,
DNA,rooted,GTR+I,tree_7,OPENACC,False,-24.8926,0         0              0.5717 |   1         2.335          0.4283
DNA,rooted,GTR+I,tree_7,VANILA,False,-24.8926,0         0              0.5717 |   1         2.335          0.4283
DNA,rooted,GTR+I,tree_8,OPENACC,False,-16.8678,
DNA,rooted,GTR+I,tree_8,VANILA,False,-16.8665,
DNA,rooted,GTR+I,tree_9,OPENACC,False,-33.4432,
DNA,rooted,GTR+I,tree_9,VANILA,False,-33.4432,
DNA,rooted,GTR+I+G4,tree_1,OPENACC,False,-26.6021,0         0              0.5846 |   1         2.311          0.1038 |   2         2.382          0.1038 |   3         2.432          0.1038 |   4         2.505          0.1038
DNA,rooted,GTR+I+G4,tree_1,VANILA,False,-26.6021,0         0              0.5847 |   1         2.312          0.1038 |   2         2.382          0.1038 |   3         2.432          0.1038 |   4         2.505          0.1038
DNA,rooted,GTR+I+G4,tree_10,OPENACC,False,-18.1703,
DNA,rooted,GTR+I+G4,tree_10,VANILA,False,-18.1703,
DNA,rooted,GTR+I+G4,tree_2,OPENACC,False,-42.3377,0         0              0.01086 |   1         0.9706         0.2473 |   2         1              0.2473 |   3         1.021          0.2473 |   4         1.052          0.2473
DNA,rooted,GTR+I+G4,tree_2,VANILA,False,-42.3377,0         0              0.01086 |   1         0.9706         0.2473 |   2         1              0.2473 |   3         1.021          0.2473 |   4         1.052          0.2473
DNA,rooted,GTR+I+G4,tree_3,OPENACC,False,-15.4437,
DNA,rooted,GTR+I+G4,tree_3,VANILA,False,-15.4437,
DNA,rooted,GTR+I+G4,tree_4,OPENACC,False,-18.8078,
DNA,rooted,GTR+I+G4,tree_4,VANILA,False,-18.8078,
DNA,rooted,GTR+I+G4,tree_5,OPENACC,False,-16.4383,
DNA,rooted,GTR+I+G4,tree_5,VANILA,False,-16.4382,
DNA,rooted,GTR+I+G4,tree_6,OPENACC,False,-22.914,0         0              0.08666 |   1         1.051          0.2283 |   2         1.083          0.2283 |   3         1.106          0.2283 |   4         1.139          0.2283
DNA,rooted,GTR+I+G4,tree_6,VANILA,False,-22.9466,0         0              0.07589 |   1         1.039          0.231 |   2         1.071          0.231 |   3         1.093          0.231 |   4         1.126          0.231
DNA,rooted,GTR+I+G4,tree_7,OPENACC,False,-15.4134,
DNA,rooted,GTR+I+G4,tree_7,VANILA,False,-15.4134,
DNA,rooted,GTR+I+G4,tree_8,OPENACC,False,-30.3506,0         0              0.1692 |   1         1.156          0.2077 |   2         1.191          0.2077 |   3         1.216          0.2077 |   4         1.252          0.2077
DNA,rooted,GTR+I+G4,tree_8,VANILA,False,-30.3507,0         0              0.1692 |   1         1.156          0.2077 |   2         1.191          0.2077 |   3         1.216          0.2077 |   4         1.252          0.2077
DNA,rooted,GTR+I+G4,tree_9,OPENACC,False,-10.889,0         0              1
DNA,rooted,GTR+I+G4,tree_9,VANILA,False,-10.889,0         0              1
DNA,rooted,GTR+R4,tree_1,OPENACC,False,-26.1687,"(0.2339,0.1907) (0.2293,0.5978) (0.2662,1.477) (0.2707,1.571) [1         0.1907         0.2339 |   2         0.5978         0.2293 |   3         1.477          0.2662 |   4         1.571          0.2707]"
DNA,rooted,GTR+R4,tree_1,OPENACC,True,-26.168685,"(0.233857,0.190746) (0.229268,0.597804) (0.266166,1.47653) (0.270709,1.57118) [1         0.190746       0.233857 |   2         0.597804       0.229268 |   3         1.47653        0.266166 |   4         1.57118        0.270709]"
DNA,rooted,GTR+R4,tree_1,VANILA,False,-26.1687,"(0.2339,0.1907) (0.2293,0.5976) (0.2662,1.477) (0.2707,1.571) [1         0.1907         0.2339 |   2         0.5976         0.2293 |   3         1.477          0.2662 |   4         1.571          0.2707]"
DNA,rooted,GTR+R4,tree_1,VANILA,True,-26.168688,"(0.23386,0.190738) (0.229283,0.597599) (0.266158,1.47665) (0.2707,1.57131) [1         0.190738       0.23386 |   2         0.597599       0.229283 |   3         1.47665        0.266158 |   4         1.57131        0.2707]"
DNA,rooted,GTR+R4,tree_10,OPENACC,False,-21.9917,"(0.213,0.8984) (0.2529,0.9994) (0.2695,1.029) (0.2646,1.052) [1         0.8984         0.213 |   2         0.9994         0.2529 |   3         1.029          0.2695 |   4         1.052          0.2646]"
DNA,rooted,GTR+R4,tree_10,OPENACC,True,-21.99166,"(0.212955,0.898369) (0.252939,0.999394) (0.269519,1.02942) (0.264587,1.05241) [1         0.898369       0.212955 |   2         0.999394       0.252939 |   3         1.02942        0.269519 |   4         1.05241        0.264587]"
DNA,rooted,GTR+R4,tree_10,VANILA,False,-21.9917,"(0.213,0.8984) (0.2529,0.9994) (0.2695,1.029) (0.2646,1.052) [1         0.8984         0.213 |   2         0.9994         0.2529 |   3         1.029          0.2695 |   4         1.052          0.2646]"
DNA,rooted,GTR+R4,tree_10,VANILA,True,-21.991658,"(0.212955,0.89838) (0.252939,0.999392) (0.269519,1.02942) (0.264587,1.0524) [1         0.89838        0.212955 |   2         0.999392       0.252939 |   3         1.02942        0.269519 |   4         1.0524         0.264587]"
DNA,rooted,GTR+R4,tree_2,OPENACC,False,-38.5182,"(0.2084,0.56) (0.2845,0.9889) (0.2938,1.111) (0.2133,1.292) [1         0.56           0.2084 |   2         0.9889         0.2845 |   3         1.111          0.2938 |   4         1.292          0.2133]"
DNA,rooted,GTR+R4,tree_2,OPENACC,True,-38.518198,"(0.208438,0.559959) (0.28449,0.988884) (0.29378,1.11083) (0.213291,1.29221) [1         0.559959       0.208438 |   2         0.988884       0.28449 |   3         1.11083        0.29378 |   4         1.29221        0.213291]"
DNA,rooted,GTR+R4,tree_2,VANILA,False,-38.5182,"(0.2084,0.56) (0.2845,0.9889) (0.2938,1.111) (0.2133,1.292) [1         0.56           0.2084 |   2         0.9889         0.2845 |   3         1.111          0.2938 |   4         1.292          0.2133]"
DNA,rooted,GTR+R4,tree_2,VANILA,True,-38.518201,"(0.208438,0.559961) (0.28449,0.988885) (0.29378,1.11083) (0.213292,1.2922) [1         0.559961       0.208438 |   2         0.988885       0.28449 |   3         1.11083        0.29378 |   4         1.2922         0.213292]"
DNA,rooted,GTR+R4,tree_3,OPENACC,False,-23.9313,"(0.2241,0.3154) (0.2496,0.8668) (0.2651,1.24) (0.2611,1.471) [1         0.3154         0.2241 |   2         0.8668         0.2496 |   3         1.24           0.2651 |   4         1.471          0.2611]"
DNA,rooted,GTR+R4,tree_3,OPENACC,True,-23.931303,"(0.224109,0.315401) (0.249627,0.866811) (0.26513,1.23997) (0.261134,1.47121) [1         0.315401       0.224109 |   2         0.866811       0.249627 |   3         1.23997        0.26513 |   4         1.47121        0.261134]"
DNA,rooted,GTR+R4,tree_3,VANILA,False,-23.9302,"(0.2237,0.328) (0.2499,0.873) (0.2653,1.234) (0.261,1.46) [1         0.328          0.2237 |   2         0.873          0.2499 |   3         1.234          0.2653 |   4         1.46           0.261]"
DNA,rooted,GTR+R4,tree_3,VANILA,True,-23.930211,"(0.223745,0.328021) (0.24994,0.872965) (0.265301,1.23359) (0.261014,1.46024) [1         0.328021       0.223745 |   2         0.872965       0.24994 |   3         1.23359        0.265301 |   4         1.46024        0.261014]"
DNA,rooted,GTR+R4,tree_4,OPENACC,False,-26.2633,"(0.3075,0.1814) (0.2494,0.1814) (0.2891,0.1814) (0.154,5.497) [1         0.1814         0.3075 |   2         0.1814         0.2494 |   3         0.1814         0.2891 |   4         5.497          0.154]"
DNA,rooted,GTR+R4,tree_4,OPENACC,True,-26.263278,"(0.307452,0.18142) (0.249441,0.18143) (0.2891,0.181433) (0.154006,5.49661) [1         0.18142        0.307452 |   2         0.18143        0.249441 |   3         0.181433       0.2891 |   4         5.49661        0.154006]"
DNA,rooted,GTR+R4,tree_4,VANILA,False,-26.2633,"(0.3075,0.1814) (0.2494,0.1814) (0.2891,0.1814) (0.154,5.497) [1         0.1814         0.3075 |   2         0.1814         0.2494 |   3         0.1814         0.2891 |   4         5.497          0.154]"
DNA,rooted,GTR+R4,tree_4,VANILA,True,-26.263278,"(0.307452,0.18142) (0.249441,0.18143) (0.2891,0.181433) (0.154006,5.49661) [1         0.18142        0.307452 |   2         0.18143        0.249441 |   3         0.181433       0.2891 |   4         5.49661        0.154006]"
DNA,rooted,GTR+R4,tree_5,OPENACC,False,-15.7925,"(0.2319,0.9243) (0.2562,1.009) (0.2617,1.026) (0.2501,1.033) [1         0.9243         0.2319 |   2         1.009          0.2562 |   3         1.026          0.2617 |   4         1.033          0.2501]"
DNA,rooted,GTR+R4,tree_5,OPENACC,True,-15.792547,"(0.231925,0.924265) (0.25623,1.00938) (0.261745,1.02627) (0.2501,1.03313) [1         0.924265       0.231925 |   2         1.00938        0.25623 |   3         1.02627        0.261745 |   4         1.03313        0.2501]"
DNA,rooted,GTR+R4,tree_5,VANILA,False,-15.7925,"(0.2319,0.9243) (0.2562,1.009) (0.2617,1.026) (0.2501,1.033) [1         0.9243         0.2319 |   2         1.009          0.2562 |   3         1.026          0.2617 |   4         1.033          0.2501]"
DNA,rooted,GTR+R4,tree_5,VANILA,True,-15.792547,"(0.231925,0.924265) (0.25623,1.00938) (0.261745,1.02627) (0.2501,1.03313) [1         0.924265       0.231925 |   2         1.00938        0.25623 |   3         1.02627        0.261745 |   4         1.03313        0.2501]"
DNA,rooted,GTR+R4,tree_6,OPENACC,False,-17.4701,"(0.3979,0.08872) (0.3197,0.08875) (0.1425,3.286) (0.14,3.345) [1         0.08872        0.3979 |   2         0.08875        0.3197 |   3         3.286          0.1425 |   4         3.345          0.14]"
DNA,rooted,GTR+R4,tree_6,OPENACC,True,-17.470081,"(0.397876,0.0887232) (0.31969,0.0887501) (0.14245,3.28607) (0.139983,3.34486) [1         0.0887232      0.397876 |   2         0.0887501      0.31969 |   3         3.28607        0.14245 |   4         3.34486        0.139983]"
DNA,rooted,GTR+R4,tree_6,VANILA,False,-17.4709,"(0.3979,0.08876) (0.3197,0.08878) (0.1425,3.286) (0.14,3.345) [1         0.08876        0.3979 |   2         0.08878        0.3197 |   3         3.286          0.1425 |   4         3.345          0.14]"
DNA,rooted,GTR+R4,tree_6,VANILA,True,-17.470949,"(0.397882,0.0887571) (0.319694,0.0887844) (0.142452,3.28593) (0.139972,3.34505) [1         0.0887571      0.397882 |   2         0.0887844      0.319694 |   3         3.28593        0.142452 |   4         3.34505        0.139972]"
DNA,rooted,GTR+R4,tree_7,OPENACC,False,-28.7871,"(0.2062,0.9993) (0.2809,1) (0.2528,1) (0.2601,1) [1         0.9993         0.2062 |   2         1              0.2809 |   3         1              0.2528 |   4         1              0.2601]"
DNA,rooted,GTR+R4,tree_7,OPENACC,True,-28.787111,"(0.206224,0.999347) (0.280885,1.00002) (0.252824,1.00017) (0.260067,1.00033) [1         0.999347       0.206224 |   2         1.00002        0.280885 |   3         1.00017        0.252824 |   4         1.00033        0.260067]"
DNA,rooted,GTR+R4,tree_7,VANILA,False,-28.7871,"(0.2067,0.9995) (0.2811,1) (0.2605,1) (0.2518,1) [1         0.9995         0.2067 |   2         1              0.2811 |   3         1              0.2605 |   4         1              0.2518]"
DNA,rooted,GTR+R4,tree_7,VANILA,True,-28.787128,"(0.20667,0.999505) (0.281099,1.00003) (0.260466,1.00015) (0.251765,1.00022) [1         0.999505       0.20667 |   2         1.00003        0.281099 |   3         1.00015        0.260466 |   4         1.00022        0.251765]"
DNA,rooted,GTR+R4,tree_8,OPENACC,False,-17.9424,"(0.2488,0.0975) (0.2343,0.09992) (0.2659,1.791) (0.251,1.897) [1         0.0975         0.2488 |   2         0.09992        0.2343 |   3         1.791          0.2659 |   4         1.897          0.251]"
DNA,rooted,GTR+R4,tree_8,OPENACC,True,-17.942385,"(0.248761,0.0974984) (0.234345,0.099923) (0.26592,1.79116) (0.250973,1.89671) [1         0.0974984      0.248761 |   2         0.099923       0.234345 |   3         1.79116        0.26592 |   4         1.89671        0.250973]"
DNA,rooted,GTR+R4,tree_8,VANILA,False,-17.9424,"(0.2488,0.0975) (0.2343,0.09992) (0.2659,1.791) (0.251,1.897) [1         0.0975         0.2488 |   2         0.09992        0.2343 |   3         1.791          0.2659 |   4         1.897          0.251]"
DNA,rooted,GTR+R4,tree_8,VANILA,True,-17.942385,"(0.248761,0.0974984) (0.234345,0.0999229) (0.26592,1.79116) (0.250973,1.89671) [1         0.0974984      0.248761 |   2         0.0999229      0.234345 |   3         1.79116        0.26592 |   4         1.89671        0.250973]"
DNA,rooted,GTR+R4,tree_9,OPENACC,False,-29.7645,"(0.1989,0.9997) (0.2708,0.9999) (0.2385,0.9999) (0.2917,1) [1         0.9997         0.1989 |   2         0.9999         0.2708 |   3         0.9999         0.2385 |   4         1              0.2917]"
DNA,rooted,GTR+R4,tree_9,OPENACC,True,-29.764502,"(0.198908,0.999705) (0.270817,0.99986) (0.238541,0.999886) (0.291734,1.00042) [1         0.999705       0.198908 |   2         0.99986        0.270817 |   3         0.999886       0.238541 |   4         1.00042        0.291734]"
DNA,rooted,GTR+R4,tree_9,VANILA,False,-29.7766,"(0.2708,0.9997) (0.2385,0.9998) (0.1989,1) (0.2917,1) [1         0.9997         0.2708 |   2         0.9998         0.2385 |   3         1              0.1989 |   4         1              0.2917]"
DNA,rooted,GTR+R4,tree_9,VANILA,True,-29.776584,"(0.270817,0.999658) (0.23854,0.999767) (0.198905,1.00023) (0.291737,1.00035) [1         0.999658       0.270817 |   2         0.999767       0.23854 |   3         1.00023        0.198905 |   4         1.00035        0.291737]"
DNA,unrooted,GTR,tree_1,OPENACC,False,-28.3494,
DNA,unrooted,GTR,tree_1,VANILA,False,-28.3494,
DNA,unrooted,GTR,tree_10,OPENACC,False,-18.67,
DNA,unrooted,GTR,tree_10,VANILA,False,-18.67,
DNA,unrooted,GTR,tree_2,OPENACC,False,-19.0819,
DNA,unrooted,GTR,tree_2,VANILA,False,-19.0819,
DNA,unrooted,GTR,tree_3,OPENACC,False,-21.3217,
DNA,unrooted,GTR,tree_3,VANILA,False,-21.3187,
DNA,unrooted,GTR,tree_4,OPENACC,False,-19.7366,
DNA,unrooted,GTR,tree_4,VANILA,False,-19.7366,
DNA,unrooted,GTR,tree_5,OPENACC,False,-21.9823,
DNA,unrooted,GTR,tree_5,VANILA,False,-21.984,
DNA,unrooted,GTR,tree_6,OPENACC,False,-30.3326,
DNA,unrooted,GTR,tree_6,VANILA,False,-30.3326,
DNA,unrooted,GTR,tree_7,OPENACC,False,-20.9363,
DNA,unrooted,GTR,tree_7,VANILA,False,-20.9363,
DNA,unrooted,GTR,tree_8,OPENACC,False,-31.196,
DNA,unrooted,GTR,tree_8,VANILA,False,-31.196,
DNA,unrooted,GTR,tree_9,OPENACC,False,-15.7751,
DNA,unrooted,GTR,tree_9,VANILA,False,-15.7751,
DNA,unrooted,GTR+G4,tree_1,OPENACC,False,-15.4242,1         0.9601         0.25 |   2         0.9894         0.25 |   3         1.01           0.25 |   4         1.041          0.25
DNA,unrooted,GTR+G4,tree_1,VANILA,False,-15.4242,1         0.9601         0.25 |   2         0.9894         0.25 |   3         1.01           0.25 |   4         1.041          0.25
DNA,unrooted,GTR+G4,tree_10,OPENACC,False,-30.5394,1         0.9601         0.25 |   2         0.9894         0.25 |   3         1.01           0.25 |   4         1.041          0.25
DNA,unrooted,GTR+G4,tree_10,VANILA,False,-30.5395,1         0.9601         0.25 |   2         0.9894         0.25 |   3         1.01           0.25 |   4         1.041          0.25
DNA,unrooted,GTR+G4,tree_2,OPENACC,False,-20.0359,1         0.9601         0.25 |   2         0.9894         0.25 |   3         1.01           0.25 |   4         1.041          0.25
DNA,unrooted,GTR+G4,tree_2,VANILA,False,-20.0359,1         0.9601         0.25 |   2         0.9894         0.25 |   3         1.01           0.25 |   4         1.041          0.25
DNA,unrooted,GTR+G4,tree_3,OPENACC,False,-31.2465,1         0.9601         0.25 |   2         0.9894         0.25 |   3         1.01           0.25 |   4         1.041          0.25
DNA,unrooted,GTR+G4,tree_3,VANILA,False,-31.2465,1         0.9601         0.25 |   2         0.9894         0.25 |   3         1.01           0.25 |   4         1.041          0.25
DNA,unrooted,GTR+G4,tree_4,OPENACC,False,-18.6067,
DNA,unrooted,GTR+G4,tree_4,VANILA,False,-18.6068,
DNA,unrooted,GTR+G4,tree_5,OPENACC,False,-13.4918,1         0.9601         0.25 |   2         0.9894         0.25 |   3         1.01           0.25 |   4         1.041          0.25
DNA,unrooted,GTR+G4,tree_5,VANILA,False,-13.4918,1         0.9601         0.25 |   2         0.9894         0.25 |   3         1.01           0.25 |   4         1.041          0.25
DNA,unrooted,GTR+G4,tree_6,OPENACC,False,-10.8891,
DNA,unrooted,GTR+G4,tree_6,VANILA,False,-10.8891,
DNA,unrooted,GTR+G4,tree_7,OPENACC,False,-27.0571,1         0.007166       0.25 |   2         0.121          0.25 |   3         0.6297         0.25 |   4         3.242          0.25
DNA,unrooted,GTR+G4,tree_7,VANILA,False,-27.0571,1         0.007167       0.25 |   2         0.121          0.25 |   3         0.6297         0.25 |   4         3.242          0.25
DNA,unrooted,GTR+G4,tree_8,OPENACC,False,-23.0022,1         0.9601         0.25 |   2         0.9894         0.25 |   3         1.01           0.25 |   4         1.041          0.25
DNA,unrooted,GTR+G4,tree_8,VANILA,False,-23.0022,1         0.9601         0.25 |   2         0.9894         0.25 |   3         1.01           0.25 |   4         1.041          0.25
DNA,unrooted,GTR+G4,tree_9,OPENACC,False,-28.1319,1         0.9601         0.25 |   2         0.9894         0.25 |   3         1.01           0.25 |   4         1.041          0.25
DNA,unrooted,GTR+G4,tree_9,VANILA,False,-28.1319,1         0.9601         0.25 |   2         0.9894         0.25 |   3         1.01           0.25 |   4         1.041          0.25
DNA,unrooted,GTR+I,tree_1,OPENACC,False,-22.4663,0         0              0.7716 |   1         4.379          0.2284
DNA,unrooted,GTR+I,tree_1,VANILA,False,-22.4664,0         0              0.7716 |   1         4.379          0.2284
DNA,unrooted,GTR+I,tree_10,OPENACC,False,-32.2538,
DNA,unrooted,GTR+I,tree_10,VANILA,False,-32.2538,
DNA,unrooted,GTR+I,tree_2,OPENACC,False,-34.6638,0         0              0.1755 |   1         1.213          0.8245
DNA,unrooted,GTR+I,tree_2,VANILA,False,-34.6638,0         0              0.1755 |   1         1.213          0.8245
DNA,unrooted,GTR+I,tree_3,OPENACC,False,-24.437,
DNA,unrooted,GTR+I,tree_3,VANILA,False,-24.437,
DNA,unrooted,GTR+I,tree_4,OPENACC,False,-17.9419,
DNA,unrooted,GTR+I,tree_4,VANILA,False,-17.9419,
DNA,unrooted,GTR+I,tree_5,OPENACC,False,-24.1045,0         0              0.05123 |   1         1.054          0.9488
DNA,unrooted,GTR+I,tree_5,VANILA,False,-24.1045,0         0              0.05124 |   1         1.054          0.9488
DNA,unrooted,GTR+I,tree_6,OPENACC,False,-22.6284,
DNA,unrooted,GTR+I,tree_6,VANILA,False,-22.6284,
DNA,unrooted,GTR+I,tree_7,OPENACC,False,-25.9964,
DNA,unrooted,GTR+I,tree_7,VANILA,False,-25.9965,
DNA,unrooted,GTR+I,tree_8,OPENACC,False,-19.9946,
DNA,unrooted,GTR+I,tree_8,VANILA,False,-19.9932,
DNA,unrooted,GTR+I,tree_9,OPENACC,False,-15.7807,
DNA,unrooted,GTR+I,tree_9,VANILA,False,-15.7807,
DNA,unrooted,GTR+I+G4,tree_1,OPENACC,False,-17.6944,
DNA,unrooted,GTR+I+G4,tree_1,VANILA,False,-17.6944,
DNA,unrooted,GTR+I+G4,tree_10,OPENACC,False,-25.2881,0         0              0.4554 |   1         1.763          0.1362 |   2         1.817          0.1362 |   3         1.854          0.1362 |   4         1.91           0.1362
DNA,unrooted,GTR+I+G4,tree_10,VANILA,False,-25.2858,0         0              0.4555 |   1         1.763          0.1361 |   2         1.817          0.1361 |   3         1.855          0.1361 |   4         1.911          0.1361
DNA,unrooted,GTR+I+G4,tree_2,OPENACC,False,-24.4935,0         0              0.31 |   1         1.391          0.1725 |   2         1.434          0.1725 |   3         1.464          0.1725 |   4         1.508          0.1725
DNA,unrooted,GTR+I+G4,tree_2,VANILA,False,-24.4936,0         0              0.3108 |   1         1.393          0.1723 |   2         1.436          0.1723 |   3         1.465          0.1723 |   4         1.51           0.1723
DNA,unrooted,GTR+I+G4,tree_3,OPENACC,False,-15.759,
DNA,unrooted,GTR+I+G4,tree_3,VANILA,False,-15.759,
DNA,unrooted,GTR+I+G4,tree_4,OPENACC,False,-12.6631,
DNA,unrooted,GTR+I+G4,tree_4,VANILA,False,-12.6631,
DNA,unrooted,GTR+I+G4,tree_5,OPENACC,False,-27.628,0         0              0.2375 |   1         1.259          0.1906 |   2         1.298          0.1906 |   3         1.325          0.1906 |   4         1.365          0.1906
DNA,unrooted,GTR+I+G4,tree_5,VANILA,False,-27.6278,0         0              0.2373 |   1         1.259          0.1907 |   2         1.297          0.1907 |   3         1.324          0.1907 |   4         1.364          0.1907
DNA,unrooted,GTR+I+G4,tree_6,OPENACC,False,-33.0592,
DNA,unrooted,GTR+I+G4,tree_6,VANILA,False,-33.0592,
DNA,unrooted,GTR+I+G4,tree_7,OPENACC,False,-21.3765,
DNA,unrooted,GTR+I+G4,tree_7,VANILA,False,-21.3765,
DNA,unrooted,GTR+I+G4,tree_8,OPENACC,False,-37.0014,
DNA,unrooted,GTR+I+G4,tree_8,VANILA,False,-37.0014,
DNA,unrooted,GTR+I+G4,tree_9,OPENACC,False,-35.553,0         0              0.01185 |   1         0.9716         0.247 |   2         1.001          0.247 |   3         1.022          0.247 |   4         1.053          0.247
DNA,unrooted,GTR+I+G4,tree_9,VANILA,False,-35.5528,0         0              0.01188 |   1         0.9716         0.247 |   2         1.001          0.247 |   3         1.022          0.247 |   4         1.053          0.247
DNA,unrooted,GTR+R4,tree_1,OPENACC,False,-27.5626,"(0.2626,0.9996) (0.2923,1) (0.1809,1) (0.2641,1) [1         0.9996         0.2626 |   2         1              0.2923 |   3         1              0.1809 |   4         1              0.2641]"
DNA,unrooted,GTR+R4,tree_1,OPENACC,True,-27.562567,"(0.262599,0.999583) (0.292348,1.00004) (0.180922,1.00008) (0.264131,1.00032) [1         0.999583       0.262599 |   2         1.00004        0.292348 |   3         1.00008        0.180922 |   4         1.00032        0.264131]"
DNA,unrooted,GTR+R4,tree_1,VANILA,False,-27.5626,"(0.2626,0.9997) (0.2923,0.9998) (0.1809,1) (0.2641,1) [1         0.9997         0.2626 |   2         0.9998         0.2923 |   3         1              0.1809 |   4         1              0.2641]"
DNA,unrooted,GTR+R4,tree_1,VANILA,True,-27.562567,"(0.262599,0.999679) (0.292348,0.999785) (0.180922,1.00021) (0.264131,1.00041) [1         0.999679       0.262599 |   2         0.999785       0.292348 |   3         1.00021        0.180922 |   4         1.00041        0.264131]"
DNA,unrooted,GTR+R4,tree_10,OPENACC,False,-19.7947,"(0.2572,0.9997) (0.2711,0.9999) (0.2561,1) (0.2157,1) [1         0.9997         0.2572 |   2         0.9999         0.2711 |   3         1              0.2561 |   4         1              0.2157]"
DNA,unrooted,GTR+R4,tree_10,OPENACC,True,-19.794661,"(0.257196,0.999669) (0.271051,0.999874) (0.256101,1.00013) (0.215652,1.0004) [1         0.999669       0.257196 |   2         0.999874       0.271051 |   3         1.00013        0.256101 |   4         1.0004         0.215652]"
DNA,unrooted,GTR+R4,tree_10,VANILA,False,-19.7978,"(0.2711,0.9995) (0.2157,1) (0.2561,1) (0.2572,1) [1         0.9995         0.2711 |   2         1              0.2157 |   3         1              0.2561 |   4         1              0.2572]"
DNA,unrooted,GTR+R4,tree_10,VANILA,True,-19.797841,"(0.271056,0.999503) (0.21565,1.00008) (0.256105,1.00021) (0.257189,1.00024) [1         0.999503       0.271056 |   2         1.00008        0.21565 |   3         1.00021        0.256105 |   4         1.00024        0.257189]"
DNA,unrooted,GTR+R4,tree_2,OPENACC,False,-26.4607,"(0.618,0.0009473) (0.001866,0.003174) (0.2205,2.626) (0.1595,2.634) [1         0.0009473      0.618 |   2         0.003174       0.001866 |   3         2.626          0.2205 |   4         2.634          0.1595]"
DNA,unrooted,GTR+R4,tree_2,OPENACC,True,-26.460698,"(0.618046,0.000947268) (0.00186561,0.00317404) (0.220541,2.62598) (0.159548,2.63416) [1         0.000947268    0.618046 |   2         0.00317404     0.00186561 |   3         2.62598        0.220541 |   4         2.63416        0.159548]"
DNA,unrooted,GTR+R4,tree_2,VANILA,False,-26.4594,"(0.6176,0.0009079) (0.002393,0.0009857) (0.2211,2.629) (0.1589,2.631) [1         0.0009079      0.6176 |   2         0.0009857      0.002393 |   3         2.629          0.2211 |   4         2.631          0.1589]"
DNA,unrooted,GTR+R4,tree_2,VANILA,True,-26.459371,"(0.617574,0.000907917) (0.00239287,0.000985665) (0.221113,2.62889) (0.158919,2.63124) [1         0.000907917    0.617574 |   2         0.000985665    0.00239287 |   3         2.62889        0.221113 |   4         2.63124        0.158919]"
DNA,unrooted,GTR+R4,tree_3,OPENACC,False,-28.9407,"(0.2166,0.1567) (0.249,1.138) (0.2772,1.263) (0.2572,1.293) [1         0.1567         0.2166 |   2         1.138          0.249 |   3         1.263          0.2772 |   4         1.293          0.2572]"
DNA,unrooted,GTR+R4,tree_3,OPENACC,True,-28.940655,"(0.216587,0.156691) (0.248985,1.13782) (0.277196,1.26322) (0.257232,1.29302) [1         0.156691       0.216587 |   2         1.13782        0.248985 |   3         1.26322        0.277196 |   4         1.29302        0.257232]"
DNA,unrooted,GTR+R4,tree_3,VANILA,False,-28.9404,"(0.216,0.1568) (0.2492,1.137) (0.2774,1.263) (0.2574,1.291) [1         0.1568         0.216 |   2         1.137          0.2492 |   3         1.263          0.2774 |   4         1.291          0.2574]"
DNA,unrooted,GTR+R4,tree_3,VANILA,True,-28.940425,"(0.216,0.156822) (0.249194,1.1374) (0.277397,1.26269) (0.257409,1.29143) [1         0.156822       0.216 |   2         1.1374         0.249194 |   3         1.26269        0.277397 |   4         1.29143        0.257409]"
DNA,unrooted,GTR+R4,tree_4,OPENACC,False,-24.2498,"(0.1831,0.4966) (0.2533,1.099) (0.2835,1.118) (0.28,1.12) [1         0.4966         0.1831 |   2         1.099          0.2533 |   3         1.118          0.2835 |   4         1.12           0.28]"
DNA,unrooted,GTR+R4,tree_4,OPENACC,True,-24.249754,"(0.183124,0.49663) (0.253321,1.09889) (0.28352,1.11788) (0.280035,1.12038) [1         0.49663        0.183124 |   2         1.09889        0.253321 |   3         1.11788        0.28352 |   4         1.12038        0.280035]"
DNA,unrooted,GTR+R4,tree_4,VANILA,False,-24.2497,"(0.1831,0.4965) (0.2533,1.099) (0.2835,1.118) (0.28,1.12) [1         0.4965         0.1831 |   2         1.099          0.2533 |   3         1.118          0.2835 |   4         1.12           0.28]"
DNA,unrooted,GTR+R4,tree_4,VANILA,True,-24.249731,"(0.183101,0.496547) (0.253326,1.0989) (0.283529,1.11787) (0.280044,1.12037) [1         0.496547       0.183101 |   2         1.0989         0.253326 |   3         1.11787        0.283529 |   4         1.12037        0.280044]"
DNA,unrooted,GTR+R4,tree_5,OPENACC,False,-20.6631,"(0.22,0.9984) (0.2614,1) (0.2706,1) (0.2479,1.001) [1         0.9984         0.22 |   2         1              0.2614 |   3         1              0.2706 |   4         1.001          0.2479]"
