data_type,tree_type,model,tree,backend,run,filename,walltime,cputime,log_likelihood,tree_length,opt_time,opt_rounds,n_underflow,first_eval_sec,overhead
DNA,unrooted,GTR,tree_5,OMP_48,10,output_banchmark_bl_estimation_DNA_GTR_OMP_48_run10_tree_5_1000000_iqtree3.log,13.61,556.26,-68054876.562,20.138,12.477,4,0,,1.1329999999999991
DNA,unrooted,GTR,tree_5,OMP_48,2,output_banchmark_bl_estimation_DNA_GTR_OMP_48_run2_tree_5_1000000_iqtree3.log,13.876,459.837,-68054876.562,20.138,12.851,4,0,,1.0249999999999986
DNA,unrooted,GTR,tree_5,OMP_10,6,output_banchmark_bl_estimation_DNA_GTR_OMP_10_run6_tree_5_1000000_iqtree3.log,45.706,334.773,-68054876.562,20.138,44.22,4,0,,1.4860000000000042
DNA,unrooted,GTR,tree_5,OMP_10,3,output_banchmark_bl_estimation_DNA_GTR_OMP_10_run3_tree_5_1000000_iqtree3.log,26.196,251.561,-68054876.562,20.138,25.169,4,0,,1.027000000000001
DNA,unrooted,GTR,tree_5,OMP_48,7,output_banchmark_bl_estimation_DNA_GTR_OMP_48_run7_tree_5_1000000_iqtree3.log,12.466,434.59,-68054876.562,20.138,11.439,4,0,,1.0269999999999992
DNA,unrooted,GTR,tree_5,OMP_10,4,output_banchmark_bl_estimation_DNA_GTR_OMP_10_run4_tree_5_1000000_iqtree3.log,28.048,269.511,-68054876.562,20.138,26.932,4,0,,1.1159999999999997
DNA,unrooted,GTR,tree_5,OMP_10,8,output_banchmark_bl_estimation_DNA_GTR_OMP_10_run8_tree_5_1000000_iqtree3.log,25.79,247.755,-68054876.562,20.138,24.791,4,0,,0.9989999999999988
DNA,unrooted,GTR,tree_5,OMP_48,1,output_banchmark_bl_estimation_DNA_GTR_OMP_48_run1_tree_5_1000000_iqtree3.log,13.362,443.042,-68054876.562,20.138,12.321,4,0,,1.0410000000000004
DNA,unrooted,GTR,tree_5,OMP_10,5,output_banchmark_bl_estimation_DNA_GTR_OMP_10_run5_tree_5_1000000_iqtree3.log,27.833,267.278,-68054876.562,20.138,26.69,4,0,,1.1429999999999971
DNA,unrooted,GTR,tree_5,OMP_10,9,output_banchmark_bl_estimation_DNA_GTR_OMP_10_run9_tree_5_1000000_iqtree3.log,26.219,251.865,-68054876.562,20.138,25.209,4,0,,1.0100000000000016
DNA,unrooted,GTR,tree_5,OMP_10,2,output_banchmark_bl_estimation_DNA_GTR_OMP_10_run2_tree_5_1000000_iqtree3.log,27.208,260.551,-68054876.562,20.138,26.064,4,0,,1.1439999999999984
DNA,unrooted,GTR,tree_5,OMP_10,10,output_banchmark_bl_estimation_DNA_GTR_OMP_10_run10_tree_5_1000000_iqtree3.log,27.122,258.4,-68054876.562,20.138,25.853,4,0,,1.2689999999999984
DNA,unrooted,GTR,tree_5,OMP_48,6,output_banchmark_bl_estimation_DNA_GTR_OMP_48_run6_tree_5_1000000_iqtree3.log,13.229,437.793,-68054876.562,20.138,12.14,4,0,,1.0889999999999986
DNA,unrooted,GTR,tree_6,OMP_10,7,output_banchmark_bl_estimation_DNA_GTR_OMP_10_run7_tree_6_1000000_iqtree3.log,27.985,255.206,-62743967.673,17.749,26.642,6,0,,1.343
DNA,unrooted,GTR,tree_6,OMP_48,3,output_banchmark_bl_estimation_DNA_GTR_OMP_48_run3_tree_6_1000000_iqtree3.log,19.656,725.726,-62743967.673,17.749,18.627,6,0,,1.029
DNA,unrooted,GTR,tree_6,OMP_48,8,output_banchmark_bl_estimation_DNA_GTR_OMP_48_run8_tree_6_1000000_iqtree3.log,21.501,799.29,-62743967.673,17.749,20.42,6,0,,1.0809999999999995
DNA,unrooted,GTR,tree_6,OMP_48,4,output_banchmark_bl_estimation_DNA_GTR_OMP_48_run4_tree_6_1000000_iqtree3.log,20.877,762.014,-62743967.673,17.749,19.728,6,0,,1.1489999999999974
DNA,unrooted,GTR,tree_6,OMP_48,10,output_banchmark_bl_estimation_DNA_GTR_OMP_48_run10_tree_6_1000000_iqtree3.log,22.302,859.055,-62743967.673,17.749,21.152,6,0,,1.1499999999999986
DNA,unrooted,GTR,tree_6,OMP_48,9,output_banchmark_bl_estimation_DNA_GTR_OMP_48_run9_tree_6_1000000_iqtree3.log,21.598,782.652,-62743967.673,17.749,20.493,6,0,,1.1050000000000004
DNA,unrooted,GTR,tree_6,OMP_48,5,output_banchmark_bl_estimation_DNA_GTR_OMP_48_run5_tree_6_1000000_iqtree3.log,19.797,723.376,-62743967.673,17.749,18.738,6,0,,1.059000000000001
DNA,unrooted,GTR,tree_6,OMP_10,1,output_banchmark_bl_estimation_DNA_GTR_OMP_10_run1_tree_6_1000000_iqtree3.log,32.733,258.878,-62743967.673,17.749,31.089,6,0,,1.6439999999999984
DNA,unrooted,GTR,tree_6,OMP_10,6,output_banchmark_bl_estimation_DNA_GTR_OMP_10_run6_tree_6_1000000_iqtree3.log,92.248,443.556,-62743967.673,17.749,90.675,6,0,,1.5730000000000075
DNA,unrooted,GTR,tree_6,OMP_48,2,output_banchmark_bl_estimation_DNA_GTR_OMP_48_run2_tree_6_1000000_iqtree3.log,18.225,770.641,-62743967.673,17.749,17.177,6,0,,1.0480000000000018
DNA,unrooted,GTR,tree_6,OMP_48,7,output_banchmark_bl_estimation_DNA_GTR_OMP_48_run7_tree_6_1000000_iqtree3.log,20.318,747.596,-62743967.673,17.749,19.051,6,0,,1.267000000000003
DNA,unrooted,GTR,tree_6,OMP_10,3,output_banchmark_bl_estimation_DNA_GTR_OMP_10_run3_tree_6_1000000_iqtree3.log,34.219,332.133,-62743967.673,17.749,33.171,6,0,,1.0480000000000018
DNA,unrooted,GTR,tree_6,OMP_10,4,output_banchmark_bl_estimation_DNA_GTR_OMP_10_run4_tree_6_1000000_iqtree3.log,38.074,369.348,-62743967.673,17.749,36.987,6,0,,1.0869999999999962
DNA,unrooted,GTR,tree_6,OMP_10,8,output_banchmark_bl_estimation_DNA_GTR_OMP_10_run8_tree_6_1000000_iqtree3.log,33.709,326.929,-62743967.673,17.749,32.664,6,0,,1.0450000000000017
DNA,unrooted,GTR,tree_6,OMP_10,5,output_banchmark_bl_estimation_DNA_GTR_OMP_10_run5_tree_6_1000000_iqtree3.log,36.085,349.963,-62743967.673,17.749,34.966,6,0,,1.1189999999999998
DNA,unrooted,GTR,tree_6,OMP_10,9,output_banchmark_bl_estimation_DNA_GTR_OMP_10_run9_tree_6_1000000_iqtree3.log,34.255,332.416,-62743967.673,17.749,33.177,6,0,,1.078000000000003
DNA,unrooted,GTR,tree_6,OMP_48,1,output_banchmark_bl_estimation_DNA_GTR_OMP_48_run1_tree_6_1000000_iqtree3.log,24.534,925.628,-62743967.673,17.749,23.33,6,0,,1.2040000000000006
DNA,unrooted,GTR,tree_6,OMP_48,6,output_banchmark_bl_estimation_DNA_GTR_OMP_48_run6_tree_6_1000000_iqtree3.log,21.894,780.927,-62743967.673,17.749,20.822,6,0,,1.0719999999999992
DNA,unrooted,GTR,tree_6,OMP_10,10,output_banchmark_bl_estimation_DNA_GTR_OMP_10_run10_tree_6_1000000_iqtree3.log,35.749,345.02,-62743967.673,17.749,34.687,6,0,,1.0620000000000047
DNA,unrooted,GTR,tree_6,OMP_10,2,output_banchmark_bl_estimation_DNA_GTR_OMP_10_run2_tree_6_1000000_iqtree3.log,35.398,343.168,-62743967.673,17.749,34.321,6,0,,1.0770000000000053
DNA,unrooted,GTR,tree_7,OMP_10,7,output_banchmark_bl_estimation_DNA_GTR_OMP_10_run7_tree_7_1000000_iqtree3.log,21.205,191.343,-67994364.745,19.714,20.108,4,0,,1.0969999999999978
DNA,unrooted,GTR,tree_7,OMP_48,3,output_banchmark_bl_estimation_DNA_GTR_OMP_48_run3_tree_7_1000000_iqtree3.log,14.15,473.479,-67994364.745,19.714,13.059,4,0,,1.091000000000001
DNA,unrooted,GTR,tree_7,OMP_48,4,output_banchmark_bl_estimation_DNA_GTR_OMP_48_run4_tree_7_1000000_iqtree3.log,15.407,515.831,-67994364.745,19.714,14.223,4,0,,1.1839999999999993
DNA,unrooted,GTR,tree_7,OMP_48,8,output_banchmark_bl_estimation_DNA_GTR_OMP_48_run8_tree_7_1000000_iqtree3.log,14.499,474.05,-67994364.745,19.714,13.231,4,0,,1.2680000000000007
DNA,unrooted,GTR,tree_7,OMP_48,5,output_banchmark_bl_estimation_DNA_GTR_OMP_48_run5_tree_7_1000000_iqtree3.log,14.181,475.09,-67994364.745,19.714,13.079,4,0,,1.1019999999999985
DNA,unrooted,GTR,tree_7,OMP_48,9,output_banchmark_bl_estimation_DNA_GTR_OMP_48_run9_tree_7_1000000_iqtree3.log,15.42,521.075,-67994364.745,19.714,14.31,4,0,,1.1099999999999994
DNA,unrooted,GTR,tree_7,OMP_48,10,output_banchmark_bl_estimation_DNA_GTR_OMP_48_run10_tree_7_1000000_iqtree3.log,16.572,573.876,-67994364.745,19.714,15.494,4,0,,1.0779999999999994
DNA,unrooted,GTR,tree_7,OMP_10,1,output_banchmark_bl_estimation_DNA_GTR_OMP_10_run1_tree_7_1000000_iqtree3.log,20.428,181.672,-67994364.745,19.714,18.918,4,0,,1.5100000000000016
DNA,unrooted,GTR,tree_7,OMP_10,6,output_banchmark_bl_estimation_DNA_GTR_OMP_10_run6_tree_7_1000000_iqtree3.log,75.234,358.063,-67994364.745,19.714,73.738,4,0,,1.4959999999999951
DNA,unrooted,GTR,tree_7,OMP_48,2,output_banchmark_bl_estimation_DNA_GTR_OMP_48_run2_tree_7_1000000_iqtree3.log,11.686,480.656,-67994364.745,19.714,10.563,4,0,,1.1229999999999993
DNA,unrooted,GTR,tree_7,OMP_48,7,output_banchmark_bl_estimation_DNA_GTR_OMP_48_run7_tree_7_1000000_iqtree3.log,15.242,496.856,-67994364.745,19.714,14.121,4,0,,1.1210000000000004
DNA,unrooted,GTR,tree_7,OMP_10,3,output_banchmark_bl_estimation_DNA_GTR_OMP_10_run3_tree_7_1000000_iqtree3.log,27.09,260.725,-67994364.745,19.714,25.981,4,0,,1.1089999999999982
DNA,unrooted,GTR,tree_7,OMP_10,8,output_banchmark_bl_estimation_DNA_GTR_OMP_10_run8_tree_7_1000000_iqtree3.log,26.643,256.995,-67994364.745,19.714,25.632,4,0,,1.0109999999999992
DNA,unrooted,GTR,tree_7,OMP_10,4,output_banchmark_bl_estimation_DNA_GTR_OMP_10_run4_tree_7_1000000_iqtree3.log,27.016,259.881,-67994364.745,19.714,25.926,4,0,,1.0899999999999999
DNA,unrooted,GTR,tree_7,OMP_10,9,output_banchmark_bl_estimation_DNA_GTR_OMP_10_run9_tree_7_1000000_iqtree3.log,27.727,267.241,-67994364.745,19.714,26.656,4,0,,1.0710000000000015
DNA,unrooted,GTR,tree_7,OMP_10,5,output_banchmark_bl_estimation_DNA_GTR_OMP_10_run5_tree_7_1000000_iqtree3.log,29.566,285.657,-67994364.745,19.714,28.464,4,0,,1.1020000000000003
DNA,unrooted,GTR,tree_7,OMP_48,1,output_banchmark_bl_estimation_DNA_GTR_OMP_48_run1_tree_7_1000000_iqtree3.log,11.984,463.001,-67994364.745,19.714,11.042,4,0,,0.9420000000000002
DNA,unrooted,GTR,tree_7,OMP_48,6,output_banchmark_bl_estimation_DNA_GTR_OMP_48_run6_tree_7_1000000_iqtree3.log,15.086,512.232,-67994364.745,19.714,13.969,4,0,,1.1170000000000009
DNA,unrooted,GTR,tree_7,OMP_10,2,output_banchmark_bl_estimation_DNA_GTR_OMP_10_run2_tree_7_1000000_iqtree3.log,26.674,256.534,-67994364.745,19.714,25.627,4,0,,1.0470000000000006
DNA,unrooted,GTR,tree_7,OMP_10,10,output_banchmark_bl_estimation_DNA_GTR_OMP_10_run10_tree_7_1000000_iqtree3.log,27.719,264.801,-67994364.745,19.714,26.654,4,0,,1.0650000000000013
DNA,unrooted,GTR,tree_8,OMP_10,6,output_banchmark_bl_estimation_DNA_GTR_OMP_10_run6_tree_8_1000000_iqtree3.log,62.919,553.279,-67533437.34,19.722,61.303,8,0,,1.6159999999999997
DNA,unrooted,GTR,tree_8,OMP_48,2,output_banchmark_bl_estimation_DNA_GTR_OMP_48_run2_tree_8_1000000_iqtree3.log,19.319,708.878,-67533437.34,19.722,18.297,8,0,,1.0219999999999985
DNA,unrooted,GTR,tree_8,OMP_48,10,output_banchmark_bl_estimation_DNA_GTR_OMP_48_run10_tree_8_1000000_iqtree3.log,18.48,700.157,-67533437.34,19.722,17.397,8,0,,1.083000000000002
DNA,unrooted,GTR,tree_8,OMP_48,9,output_banchmark_bl_estimation_DNA_GTR_OMP_48_run9_tree_8_1000000_iqtree3.log,16.062,697.252,-67533437.34,19.722,14.913,8,0,,1.149000000000001
DNA,unrooted,GTR,tree_8,OMP_48,5,output_banchmark_bl_estimation_DNA_GTR_OMP_48_run5_tree_8_1000000_iqtree3.log,20.794,754.495,-67533437.34,19.722,19.748,8,0,,1.0459999999999994
DNA,unrooted,GTR,tree_8,OMP_10,1,output_banchmark_bl_estimation_DNA_GTR_OMP_10_run1_tree_8_1000000_iqtree3.log,68.963,587.653,-67533437.34,19.722,67.196,8,0,,1.766999999999996
DNA,unrooted,GTR,tree_8,OMP_48,8,output_banchmark_bl_estimation_DNA_GTR_OMP_48_run8_tree_8_1000000_iqtree3.log,19.887,726.224,-67533437.34,19.722,18.623,8,0,,1.2639999999999993
DNA,unrooted,GTR,tree_8,OMP_48,4,output_banchmark_bl_estimation_DNA_GTR_OMP_48_run4_tree_8_1000000_iqtree3.log,20.792,767.83,-67533437.34,19.722,19.636,8,0,,1.1560000000000024
DNA,unrooted,GTR,tree_8,OMP_10,7,output_banchmark_bl_estimation_DNA_GTR_OMP_10_run7_tree_8_1000000_iqtree3.log,61.155,576.042,-67533437.34,19.722,59.964,8,0,,1.1910000000000025
DNA,unrooted,GTR,tree_8,OMP_48,3,output_banchmark_bl_estimation_DNA_GTR_OMP_48_run3_tree_8_1000000_iqtree3.log,19.171,706.407,-67533437.34,19.722,17.911,8,0,,1.259999999999998
DNA,unrooted,GTR,tree_8,OMP_48,6,output_banchmark_bl_estimation_DNA_GTR_OMP_48_run6_tree_8_1000000_iqtree3.log,20.38,724.38,-67533437.34,19.722,19.348,8,0,,1.032
DNA,unrooted,GTR,tree_8,OMP_10,10,output_banchmark_bl_estimation_DNA_GTR_OMP_10_run10_tree_8_1000000_iqtree3.log,68.921,663.675,-67533437.34,19.722,67.792,8,0,,1.1290000000000049
DNA,unrooted,GTR,tree_8,OMP_10,2,output_banchmark_bl_estimation_DNA_GTR_OMP_10_run2_tree_8_1000000_iqtree3.log,67.425,647.392,-67533437.34,19.722,66.353,8,0,,1.0720000000000027
DNA,unrooted,GTR,tree_8,OMP_10,5,output_banchmark_bl_estimation_DNA_GTR_OMP_10_run5_tree_8_1000000_iqtree3.log,65.342,628.596,-67533437.34,19.722,64.3,8,0,,1.0420000000000016
DNA,unrooted,GTR,tree_8,OMP_10,9,output_banchmark_bl_estimation_DNA_GTR_OMP_10_run9_tree_8_1000000_iqtree3.log,66.333,640.002,-67533437.34,19.722,65.269,8,0,,1.063999999999993
DNA,unrooted,GTR,tree_8,OMP_48,1,output_banchmark_bl_estimation_DNA_GTR_OMP_48_run1_tree_8_1000000_iqtree3.log,20.39,834.838,-67533437.34,19.722,19.246,8,0,,1.144000000000002
DNA,unrooted,GTR,tree_8,OMP_10,4,output_banchmark_bl_estimation_DNA_GTR_OMP_10_run4_tree_8_1000000_iqtree3.log,65.53,628.538,-67533437.34,19.722,64.431,8,0,,1.0990000000000038
DNA,unrooted,GTR,tree_8,OMP_10,8,output_banchmark_bl_estimation_DNA_GTR_OMP_10_run8_tree_8_1000000_iqtree3.log,65.792,634.366,-67533437.34,19.722,64.728,8,0,,1.0640000000000072
DNA,unrooted,GTR,tree_8,OMP_48,7,output_banchmark_bl_estimation_DNA_GTR_OMP_48_run7_tree_8_1000000_iqtree3.log,19.401,699.051,-67533437.34,19.722,18.151,8,0,,1.25
DNA,unrooted,GTR,tree_8,OMP_10,3,output_banchmark_bl_estimation_DNA_GTR_OMP_10_run3_tree_8_1000000_iqtree3.log,66.016,635.036,-67533437.34,19.722,64.969,8,0,,1.0470000000000113
DNA,unrooted,GTR,tree_9,OMP_10,6,output_banchmark_bl_estimation_DNA_GTR_OMP_10_run6_tree_9_1000000_iqtree3.log,33.498,309.212,-72937485.322,22.502,32.1,8,0,,1.3979999999999961
DNA,unrooted,GTR,tree_9,OMP_48,2,output_banchmark_bl_estimation_DNA_GTR_OMP_48_run2_tree_9_1000000_iqtree3.log,22.086,811.173,-72937485.322,22.502,21.062,8,0,,1.0239999999999974
DNA,unrooted,GTR,tree_9,OMP_48,5,output_banchmark_bl_estimation_DNA_GTR_OMP_48_run5_tree_9_1000000_iqtree3.log,24.545,962.613,-72937485.322,22.502,23.514,8,0,,1.0310000000000024
DNA,unrooted,GTR,tree_9,OMP_48,9,output_banchmark_bl_estimation_DNA_GTR_OMP_48_run9_tree_9_1000000_iqtree3.log,21.943,805.618,-72937485.322,22.502,20.834,8,0,,1.1090000000000018
DNA,unrooted,GTR,tree_9,OMP_48,10,output_banchmark_bl_estimation_DNA_GTR_OMP_48_run10_tree_9_1000000_iqtree3.log,17.405,756.045,-72937485.322,22.502,16.278,8,0,,1.1270000000000024
DNA,unrooted,GTR,tree_9,OMP_10,1,output_banchmark_bl_estimation_DNA_GTR_OMP_10_run1_tree_9_1000000_iqtree3.log,49.046,396.68,-72937485.322,22.502,47.662,8,0,,1.3840000000000003
DNA,unrooted,GTR,tree_9,OMP_48,4,output_banchmark_bl_estimation_DNA_GTR_OMP_48_run4_tree_9_1000000_iqtree3.log,19.828,750.114,-72937485.322,22.502,18.668,8,0,,1.1600000000000001
DNA,unrooted,GTR,tree_9,OMP_48,8,output_banchmark_bl_estimation_DNA_GTR_OMP_48_run8_tree_9_1000000_iqtree3.log,21.665,808.219,-72937485.322,22.502,20.57,8,0,,1.0949999999999989
DNA,unrooted,GTR,tree_9,OMP_10,7,output_banchmark_bl_estimation_DNA_GTR_OMP_10_run7_tree_9_1000000_iqtree3.log,36.176,337.034,-72937485.322,22.502,34.971,8,0,,1.2050000000000054
DNA,unrooted,GTR,tree_9,OMP_48,3,output_banchmark_bl_estimation_DNA_GTR_OMP_48_run3_tree_9_1000000_iqtree3.log,22.557,812.648,-72937485.322,22.502,21.352,8,0,,1.2049999999999983
DNA,unrooted,GTR,tree_9,OMP_48,6,output_banchmark_bl_estimation_DNA_GTR_OMP_48_run6_tree_9_1000000_iqtree3.log,19.356,821.959,-72937485.322,22.502,18.299,8,0,,1.0570000000000022
DNA,unrooted,GTR,tree_9,OMP_10,2,output_banchmark_bl_estimation_DNA_GTR_OMP_10_run2_tree_9_1000000_iqtree3.log,46.483,454.748,-72937485.322,22.502,45.439,8,0,,1.043999999999997
DNA,unrooted,GTR,tree_9,OMP_10,10,output_banchmark_bl_estimation_DNA_GTR_OMP_10_run10_tree_9_1000000_iqtree3.log,45.869,445.784,-72937485.322,22.502,44.805,8,0,,1.064
DNA,unrooted,GTR,tree_9,OMP_10,9,output_banchmark_bl_estimation_DNA_GTR_OMP_10_run9_tree_9_1000000_iqtree3.log,47.519,465.601,-72937485.322,22.502,46.444,8,0,,1.0749999999999957
DNA,unrooted,GTR,tree_9,OMP_10,5,output_banchmark_bl_estimation_DNA_GTR_OMP_10_run5_tree_9_1000000_iqtree3.log,47.362,464.146,-72937485.322,22.502,46.313,8,0,,1.0489999999999995
DNA,unrooted,GTR,tree_9,OMP_48,1,output_banchmark_bl_estimation_DNA_GTR_OMP_48_run1_tree_9_1000000_iqtree3.log,23.769,890.975,-72937485.322,22.502,22.657,8,0,,1.1119999999999983
DNA,unrooted,GTR,tree_9,OMP_10,8,output_banchmark_bl_estimation_DNA_GTR_OMP_10_run8_tree_9_1000000_iqtree3.log,47.841,451.445,-72937485.322,22.502,45.049,8,0,,2.7920000000000016
DNA,unrooted,GTR,tree_9,OMP_10,4,output_banchmark_bl_estimation_DNA_GTR_OMP_10_run4_tree_9_1000000_iqtree3.log,44.479,434.66,-72937485.322,22.502,43.415,8,0,,1.064
DNA,unrooted,GTR,tree_9,OMP_48,7,output_banchmark_bl_estimation_DNA_GTR_OMP_48_run7_tree_9_1000000_iqtree3.log,21.542,782.444,-72937485.322,22.502,20.459,8,0,,1.083000000000002
DNA,unrooted,GTR,tree_9,OMP_10,3,output_banchmark_bl_estimation_DNA_GTR_OMP_10_run3_tree_9_1000000_iqtree3.log,45.377,444.326,-72937485.322,22.502,44.326,8,0,,1.051000000000002
AA,unrooted,LG,tree_1,GPU_P5,3,output_revert_to_P5_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run3_tree_1_1000000_aa_iqtree.log,19.17,18.242,-88901422.374,19.949,15.804,1,0,0.719,3.3660000000000014
AA,unrooted,LG,tree_1,GPU_P5,10,output_revert_to_P5_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run10_tree_1_1000000_aa_iqtree.log,18.641,18.146,-88901422.374,19.949,15.575,1,0,0.564,3.065999999999999
AA,unrooted,LG,tree_1,GPU_P5,5,output_revert_to_P5_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run5_tree_1_1000000_aa_iqtree.log,18.453,18.109,-88901422.374,19.949,15.581,1,0,0.571,2.872
AA,unrooted,LG,tree_1,GPU_P5,6,output_revert_to_P5_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run6_tree_1_1000000_aa_iqtree.log,18.536,18.179,-88901422.374,19.949,15.626,1,0,0.577,2.910000000000002
AA,unrooted,LG,tree_1,GPU_P5,8,output_revert_to_P5_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run8_tree_1_1000000_aa_iqtree.log,18.504,18.131,-88901422.374,19.949,15.58,1,0,0.561,2.9240000000000013
AA,unrooted,LG,tree_1,GPU_P5,9,output_revert_to_P5_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run9_tree_1_1000000_aa_iqtree.log,18.537,18.183,-88901422.374,19.949,15.636,1,0,0.578,2.901
AA,unrooted,LG,tree_1,GPU_P5,7,output_revert_to_P5_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run7_tree_1_1000000_aa_iqtree.log,18.364,18.024,-88901422.374,19.949,15.559,1,0,0.548,2.8050000000000015
AA,unrooted,LG,tree_1,GPU_P5,4,output_revert_to_P5_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run4_tree_1_1000000_aa_iqtree.log,18.471,18.115,-88901422.374,19.949,15.606,1,0,0.558,2.865
AA,unrooted,LG,tree_1,GPU_P5,2,output_revert_to_P5_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run2_tree_1_1000000_aa_iqtree.log,18.623,18.24,-88901422.374,19.949,15.637,1,0,0.578,2.9860000000000007
AA,unrooted,LG,tree_1,GPU_P5,1,output_revert_to_P5_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run1_tree_1_1000000_aa_iqtree.log,19.486,18.132,-88901422.374,19.949,15.705,1,0,0.661,3.7810000000000006
AA,unrooted,LG,tree_10,GPU_P5,7,output_revert_to_P5_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run7_tree_10_1000000_aa_iqtree.log,18.406,18.043,-86714228.485,19.208,15.532,1,0,0.552,2.8739999999999988
AA,unrooted,LG,tree_10,GPU_P5,6,output_revert_to_P5_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run6_tree_10_1000000_aa_iqtree.log,18.617,18.219,-86714228.485,19.208,15.593,1,0,0.584,3.024000000000001
AA,unrooted,LG,tree_10,GPU_P5,1,output_revert_to_P5_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run1_tree_10_1000000_aa_iqtree.log,18.571,18.052,-86714228.485,19.208,15.703,1,0,0.707,2.868000000000002
AA,unrooted,LG,tree_10,GPU_P5,5,output_revert_to_P5_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run5_tree_10_1000000_aa_iqtree.log,18.4,18.061,-86714228.485,19.208,15.553,1,0,0.575,2.8469999999999978
AA,unrooted,LG,tree_10,GPU_P5,4,output_revert_to_P5_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run4_tree_10_1000000_aa_iqtree.log,18.432,18.077,-86714228.485,19.208,15.548,1,0,0.543,2.8839999999999986
AA,unrooted,LG,tree_2,GPU_P5,4,output_revert_to_P5_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run4_tree_2_1000000_aa_iqtree.log,15.123,14.716,-90504713.177,20.312,12.167,1,0,0.566,2.9559999999999995
AA,unrooted,LG,tree_2,GPU_P5,7,output_revert_to_P5_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run7_tree_2_1000000_aa_iqtree.log,14.977,14.645,-90504713.177,20.312,12.135,1,0,0.552,2.8420000000000005
AA,unrooted,LG,tree_2,GPU_P5,9,output_revert_to_P5_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run9_tree_2_1000000_aa_iqtree.log,15.101,14.729,-90504713.177,20.312,12.184,1,0,0.573,2.9170000000000016
AA,unrooted,LG,tree_2,GPU_P5,1,output_revert_to_P5_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run1_tree_2_1000000_aa_iqtree.log,15.087,14.674,-90504713.177,20.312,12.183,1,0,0.585,2.904
AA,unrooted,LG,tree_2,GPU_P5,2,output_revert_to_P5_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run2_tree_2_1000000_aa_iqtree.log,15.127,14.729,-90504713.177,20.312,12.216,1,0,0.612,2.9110000000000014
AA,unrooted,LG,tree_2,GPU_P5,3,output_revert_to_P5_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run3_tree_2_1000000_aa_iqtree.log,15.197,14.836,-90504713.177,20.312,12.209,1,0,0.579,2.9879999999999995
AA,unrooted,LG,tree_2,GPU_P5,8,output_revert_to_P5_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run8_tree_2_1000000_aa_iqtree.log,15.145,14.734,-90504713.177,20.312,12.153,1,0,0.571,2.991999999999999
AA,unrooted,LG,tree_2,GPU_P5,6,output_revert_to_P5_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run6_tree_2_1000000_aa_iqtree.log,15.23,14.816,-90504713.177,20.312,12.181,1,0,0.577,3.0490000000000013
AA,unrooted,LG,tree_2,GPU_P5,5,output_revert_to_P5_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run5_tree_2_1000000_aa_iqtree.log,15.045,14.692,-90504713.177,20.312,12.13,1,0,0.561,2.914999999999999
AA,unrooted,LG,tree_2,GPU_P5,10,output_revert_to_P5_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run10_tree_2_1000000_aa_iqtree.log,15.069,14.652,-90504713.177,20.312,12.134,1,0,0.563,2.9350000000000005
AA,unrooted,LG,tree_3,GPU_P5,3,output_revert_to_P5_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run3_tree_3_1000000_aa_iqtree.log,18.516,18.146,-87357001.171,19.421,15.557,1,0,0.565,2.958999999999998
AA,unrooted,LG,tree_3,GPU_P5,8,output_revert_to_P5_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run8_tree_3_1000000_aa_iqtree.log,18.369,18.011,-87357001.171,19.421,15.469,1,0,0.549,2.9000000000000004
