backend,taxa,sites,patterns,likelihood,time,treefile,run_number
IQ-TREE_CPU_1_CORE,100,1000000,1000000,-104636698.409,13.11,tree_7,run2
IQ-TREE_CPU_10_CORES,100,1000000,1000000,-104636698.409,2.841,tree_7,run1
IQ-TREE_CPU_48_CORES,100,1000000,1000000,-104636698.409,0.899,tree_7,run10
IQ-TREE_CPU_10_CORES,100,1000000,1000000,-104636698.409,1.632,tree_7,run2
IQ-TREE_CPU_48_CORES,100,1000000,1000000,-104636698.409,0.911,tree_7,run3
IQ-TREE_CPU_1_CORE,100,1000000,1000000,-104636698.409,13.095,tree_7,run3
IQ-TREE_CPU_48_CORES,100,1000000,1000000,-104636698.409,0.916,tree_7,run4
IQ-TREE_CPU_10_CORES,100,1000000,1000000,-104636698.409,1.649,tree_7,run5
IQ-TREE_CPU_1_CORE,100,1000000,1000000,-104636698.409,13.313,tree_7,run8
IQ-TREE_CPU_1_CORE,100,1000000,1000000,-104636698.409,13.359,tree_7,run6
IQ-TREE_CPU_48_CORES,100,1000000,1000000,-104636698.409,0.929,tree_7,run2
IQ-TREE_CPU_10_CORES,100,1000000,1000000,-104636698.409,1.889,tree_7,run3
IQ-TREE_CPU_10_CORES,100,1000000,1000000,-104636698.409,1.571,tree_7,run4
IQ-TREE_CPU_48_CORES,100,1000000,1000000,-104636698.409,0.985,tree_7,run5
IQ-TREE_CPU_1_CORE,100,1000000,1000000,-104636698.409,13.125,tree_7,run5
IQ-TREE_CPU_1_CORE,100,1000000,1000000,-106825444.952,13.066,tree_8,run5
IQ-TREE_CPU_48_CORES,100,1000000,1000000,-106825444.952,0.888,tree_8,run7
IQ-TREE_CPU_10_CORES,100,1000000,1000000,-106825444.952,1.677,tree_8,run6
IQ-TREE_CPU_10_CORES,100,1000000,1000000,-106825444.952,1.676,tree_8,run9
IQ-TREE_CPU_48_CORES,100,1000000,1000000,-106825444.952,0.921,tree_8,run8
IQ-TREE_CPU_10_CORES,100,1000000,1000000,-106825444.952,2.334,tree_8,run1
IQ-TREE_CPU_1_CORE,100,1000000,1000000,-106825444.952,13.339,tree_8,run6
IQ-TREE_CPU_1_CORE,100,1000000,1000000,-106825444.952,13.272,tree_8,run8
IQ-TREE_CPU_48_CORES,100,1000000,1000000,-106825444.952,0.935,tree_8,run9
IQ-TREE_CPU_10_CORES,100,1000000,1000000,-106825444.952,1.655,tree_8,run8
IQ-TREE_CPU_10_CORES,100,1000000,1000000,-106825444.952,1.65,tree_8,run10
IQ-TREE_CPU_10_CORES,100,1000000,1000000,-106825444.952,1.632,tree_8,run7
IQ-TREE_CPU_48_CORES,100,1000000,1000000,-106825444.952,0.913,tree_8,run6
IQ-TREE_CPU_1_CORE,100,1000000,1000000,-106825444.952,13.221,tree_8,run3
IQ-TREE_CPU_48_CORES,100,1000000,1000000,-106825444.952,0.933,tree_8,run1
IQ-TREE_CPU_1_CORE,100,1000000,1000000,-106825444.952,13.085,tree_8,run2
IQ-TREE_CPU_10_CORES,100,1000000,1000000,-106825444.952,1.795,tree_8,run3
IQ-TREE_CPU_48_CORES,100,1000000,1000000,-106825444.952,0.951,tree_8,run2
IQ-TREE_CPU_48_CORES,100,1000000,1000000,-106825444.952,0.952,tree_8,run5
IQ-TREE_CPU_10_CORES,100,1000000,1000000,-106825444.952,1.632,tree_8,run4
IQ-TREE_CPU_1_CORE,100,1000000,1000000,-106825444.952,13.166,tree_8,run1
IQ-TREE_CPU_48_CORES,100,1000000,1000000,-106825444.952,0.962,tree_8,run3
IQ-TREE_CPU_48_CORES,100,1000000,1000000,-106825444.952,0.893,tree_8,run10
IQ-TREE_CPU_10_CORES,100,1000000,1000000,-106825444.952,1.676,tree_8,run2
IQ-TREE_CPU_1_CORE,100,1000000,1000000,-106825444.952,13.365,tree_8,run9
IQ-TREE_CPU_1_CORE,100,1000000,1000000,-106825444.952,13.146,tree_8,run7
IQ-TREE_CPU_1_CORE,100,1000000,1000000,-106825444.952,13.025,tree_8,run10
IQ-TREE_CPU_1_CORE,100,1000000,1000000,-106825444.952,13.3,tree_8,run4
IQ-TREE_CPU_10_CORES,100,1000000,1000000,-106825444.952,1.722,tree_8,run5
IQ-TREE_CPU_48_CORES,100,1000000,1000000,-106825444.952,0.913,tree_8,run4
IQ-TREE_CPU_48_CORES,100,1000000,1000000,-95332589.209,0.899,tree_9,run1
IQ-TREE_CPU_1_CORE,100,1000000,1000000,-95332589.209,13.08,tree_9,run2
IQ-TREE_CPU_1_CORE,100,1000000,1000000,-95332589.209,13.095,tree_9,run1
IQ-TREE_CPU_48_CORES,100,1000000,1000000,-95332589.209,0.884,tree_9,run6
IQ-TREE_CPU_10_CORES,100,1000000,1000000,-95332589.209,1.685,tree_9,run7
IQ-TREE_CPU_10_CORES,100,1000000,1000000,-95332589.209,1.651,tree_9,run10
IQ-TREE_CPU_10_CORES,100,1000000,1000000,-95332589.209,1.69,tree_9,run8
IQ-TREE_CPU_48_CORES,100,1000000,1000000,-95332589.209,0.898,tree_9,run9
IQ-TREE_CPU_1_CORE,100,1000000,1000000,-95332589.209,13.333,tree_9,run9
IQ-TREE_CPU_1_CORE,100,1000000,1000000,-95332589.209,13.098,tree_9,run7
IQ-TREE_CPU_10_CORES,100,1000000,1000000,-95332589.209,2.032,tree_9,run1
IQ-TREE_CPU_48_CORES,100,1000000,1000000,-95332589.209,0.886,tree_9,run8
IQ-TREE_CPU_10_CORES,100,1000000,1000000,-95332589.209,1.667,tree_9,run9
IQ-TREE_CPU_1_CORE,100,1000000,1000000,-95332589.209,13.232,tree_9,run4
IQ-TREE_CPU_10_CORES,100,1000000,1000000,-95332589.209,1.656,tree_9,run6
IQ-TREE_CPU_1_CORE,100,1000000,1000000,-95332589.209,12.903,tree_9,run10
IQ-TREE_CPU_48_CORES,100,1000000,1000000,-95332589.209,0.894,tree_9,run7
IQ-TREE_CPU_48_CORES,100,1000000,1000000,-95332589.209,0.897,tree_9,run4
IQ-TREE_CPU_10_CORES,100,1000000,1000000,-95332589.209,1.701,tree_9,run5
IQ-TREE_CPU_1_CORE,100,1000000,1000000,-95332589.209,13.051,tree_9,run5
IQ-TREE_CPU_1_CORE,100,1000000,1000000,-95332589.209,13.279,tree_9,run6
IQ-TREE_CPU_1_CORE,100,1000000,1000000,-95332589.209,13.242,tree_9,run8
IQ-TREE_CPU_48_CORES,100,1000000,1000000,-95332589.209,0.927,tree_9,run10
IQ-TREE_CPU_10_CORES,100,1000000,1000000,-95332589.209,1.696,tree_9,run2
IQ-TREE_CPU_48_CORES,100,1000000,1000000,-95332589.209,0.924,tree_9,run3
IQ-TREE_CPU_10_CORES,100,1000000,1000000,-95332589.209,1.684,tree_9,run4
IQ-TREE_CPU_48_CORES,100,1000000,1000000,-95332589.209,0.912,tree_9,run5
IQ-TREE_CPU_48_CORES,100,1000000,1000000,-95332589.209,0.907,tree_9,run2
IQ-TREE_CPU_10_CORES,100,1000000,1000000,-95332589.209,1.739,tree_9,run3
IQ-TREE_CPU_1_CORE,100,1000000,1000000,-95332589.209,13.205,tree_9,run3
IQ-TREE_CPU_10_CORES,100,1000000,1000000,-106559017.965,1.595,tree_10,run8
IQ-TREE_CPU_48_CORES,100,1000000,1000000,-106559017.965,0.917,tree_10,run6
IQ-TREE_CPU_10_CORES,100,1000000,1000000,-106559017.965,1.577,tree_10,run4
IQ-TREE_CPU_10_CORES,100,1000000,1000000,-106559017.965,1.557,tree_10,run2
IQ-TREE_CPU_1_CORE,100,1000000,1000000,-106559017.965,12.963,tree_10,run7
IQ-TREE_CPU_1_CORE,100,1000000,1000000,-106559017.965,13.181,tree_10,run8
IQ-TREE_CPU_48_CORES,100,1000000,1000000,-106559017.965,0.894,tree_10,run1
IQ-TREE_CPU_48_CORES,100,1000000,1000000,-106559017.965,0.907,tree_10,run7
IQ-TREE_CPU_10_CORES,100,1000000,1000000,-106559017.965,1.573,tree_10,run9
IQ-TREE_CPU_10_CORES,100,1000000,1000000,-106559017.965,1.75,tree_10,run3
IQ-TREE_CPU_10_CORES,100,1000000,1000000,-106559017.965,1.62,tree_10,run5
IQ-TREE_CPU_1_CORE,100,1000000,1000000,-106559017.965,12.979,tree_10,run1
IQ-TREE_CPU_10_CORES,100,1000000,1000000,-106559017.965,1.572,tree_10,run10
IQ-TREE_CPU_1_CORE,100,1000000,1000000,-106559017.965,13.251,tree_10,run9
IQ-TREE_CPU_1_CORE,100,1000000,1000000,-106559017.965,12.899,tree_10,run10
IQ-TREE_CPU_1_CORE,100,1000000,1000000,-106559017.965,13.228,tree_10,run6
IQ-TREE_CPU_10_CORES,100,1000000,1000000,-106559017.965,1.606,tree_10,run6
IQ-TREE_CPU_48_CORES,100,1000000,1000000,-106559017.965,0.95,tree_10,run8
IQ-TREE_CPU_48_CORES,100,1000000,1000000,-106559017.965,0.954,tree_10,run4
IQ-TREE_CPU_48_CORES,100,1000000,1000000,-106559017.965,0.915,tree_10,run2
IQ-TREE_CPU_1_CORE,100,1000000,1000000,-106559017.965,12.964,tree_10,run5
IQ-TREE_CPU_1_CORE,100,1000000,1000000,-106559017.965,12.988,tree_10,run2
